Order ID,Order Quantity,Shipping Time,Shipment Mode,Shipment Days - Scheduled,Delay Shipment,Customer Region,Customer Country,Warehouse Country,Order date,Order Year,Order Month,Order Day
29655,1,6,Standard Class,4,Late,Eastern Asia,China,USA,2016-03-08 00:00:00,2016,3,8
29696,1,2,Standard Class,4,On time,Eastern Asia,China,USA,2016-03-09 00:00:00,2016,3,9
29696,1,2,Standard Class,4,On time,Eastern Asia,China,USA,2016-03-09 00:00:00,2016,3,9
37258,1,4,Second Class,2,Late,West of USA,USA,USA,2016-06-27 00:00:00,2016,6,27
39803,1,4,Second Class,2,Late,US Center,USA,USA,2016-08-04 00:00:00,2016,8,4
41855,1,6,Standard Class,4,Late,Southern Africa,South Africa,USA,2016-09-02 00:00:00,2016,9,2
41866,1,2,Standard Class,4,On time,East Africa,Zambia,USA,2016-09-03 00:00:00,2016,9,3
55915,1,2,First Class,1,Late,Caribbean,Dominican Republic,USA,2017-03-27 00:00:00,2017,3,27
59015,1,6,Standard Class,4,Late,South America,Venezuela,USA,2017-05-11 00:00:00,2017,5,11
21976,1,2,First Class,1,Late,Southeast Asia,Indonesia,USA,2015-11-17 00:00:00,2015,11,17
21998,1,4,Standard Class,4,On time,Eastern Asia,China,USA,2015-11-18 00:00:00,2015,11,18
25025,1,6,Standard Class,4,Late,Eastern Asia,China,USA,2016-01-01 00:00:00,2016,1,1
25025,1,6,Standard Class,4,Late,Eastern Asia,China,USA,2016-01-01 00:00:00,2016,1,1
33625,1,6,Standard Class,4,Late,West of USA,USA,USA,2016-05-05 00:00:00,2016,5,5
55903,1,4,Standard Class,4,On time,South America,Colombia,USA,2017-03-27 00:00:00,2017,3,27
57638,1,4,Standard Class,4,On time,Central America,Mexico,USA,2017-04-21 00:00:00,2017,4,21
1963,1,4,Standard Class,4,On time,Central America,Nicaragua,USA,2015-01-29 00:00:00,2015,1,29
2965,1,2,First Class,1,Late,Caribbean,Dominican Republic,USA,2015-02-13 00:00:00,2015,2,13
3566,1,2,First Class,1,Late,Central America,Mexico,USA,2015-02-22 00:00:00,2015,2,22
5503,1,2,First Class,1,Late,South America,Brazil,USA,2015-03-22 00:00:00,2015,3,22
6135,1,6,Second Class,2,Late,Central America,Nicaragua,USA,2015-03-31 00:00:00,2015,3,31
6135,1,6,Second Class,2,Late,Central America,Nicaragua,USA,2015-03-31 00:00:00,2015,3,31
6563,1,4,Standard Class,4,On time,Central America,Panama,USA,2015-04-06 00:00:00,2015,4,6
13368,1,4,Second Class,2,Late,Western Europe,Germany,USA,2015-07-15 00:00:00,2015,7,15
13368,1,4,Second Class,2,Late,Western Europe,Germany,USA,2015-07-15 00:00:00,2015,7,15
13658,1,4,Standard Class,4,On time,Western Europe,Germany,USA,2015-07-19 00:00:00,2015,7,19
13801,1,2,Second Class,2,On time,Western Europe,France,USA,2015-07-21 00:00:00,2015,7,21
13886,1,2,Second Class,2,On time,Western Europe,Germany,USA,2015-07-22 00:00:00,2015,7,22
15803,1,4,Standard Class,4,On time,Western Europe,France,USA,2015-08-19 00:00:00,2015,8,19
19585,1,6,Second Class,2,Late,Western Europe,Netherlands,USA,2015-10-13 00:00:00,2015,10,13
23288,1,4,Standard Class,4,On time,South Asia,Pakistan,USA,2015-12-06 00:00:00,2015,12,6
23855,1,6,Standard Class,4,Late,Eastern Asia,China,USA,2015-12-15 00:00:00,2015,12,15
25693,1,2,First Class,1,Late,Southeast Asia,Philippines,USA,2016-01-11 00:00:00,2016,1,11
25953,1,2,First Class,1,Late,Oceania,Australia,USA,2016-01-14 00:00:00,2016,1,14
25953,1,2,First Class,1,Late,Oceania,Australia,USA,2016-01-14 00:00:00,2016,1,14
27043,1,4,Second Class,2,Late,South Asia,India,USA,2016-01-30 00:00:00,2016,1,30
27043,1,4,Second Class,2,Late,South Asia,India,USA,2016-01-30 00:00:00,2016,1,30
27265,1,2,First Class,1,Late,Southeast Asia,Philippines,USA,2016-02-02 00:00:00,2016,2,2
29676,1,2,Second Class,2,On time,Oceania,Australia,USA,2016-03-09 00:00:00,2016,3,9
29978,1,2,First Class,1,Late,Eastern Asia,China,USA,2016-03-13 00:00:00,2016,3,13
31098,1,4,Second Class,2,Late,Oceania,New zealand,USA,2016-03-29 00:00:00,2016,3,29
31971,1,2,Standard Class,4,On time,US Center,USA,USA,2016-04-11 00:00:00,2016,4,11
35313,1,4,Standard Class,4,On time,South of  USA,USA,USA,2016-05-30 00:00:00,2016,5,30
35511,1,2,Standard Class,4,On time,US Center,USA,USA,2016-06-02 00:00:00,2016,6,2
35511,1,2,Standard Class,4,On time,US Center,USA,USA,2016-06-02 00:00:00,2016,6,2
37886,1,2,First Class,1,Late,South of  USA,USA,USA,2016-07-07 00:00:00,2016,7,7
39631,1,2,Standard Class,4,On time,East of USA,USA,USA,2016-08-01 00:00:00,2016,8,1
39631,1,2,Standard Class,4,On time,East of USA,USA,USA,2016-08-01 00:00:00,2016,8,1
39631,1,2,Standard Class,4,On time,East of USA,USA,USA,2016-08-01 00:00:00,2016,8,1
39825,1,6,Standard Class,4,Late,East of USA,USA,USA,2016-08-04 00:00:00,2016,8,4
41235,1,6,Second Class,2,Late,East of USA,USA,USA,2016-08-24 00:00:00,2016,8,24
41563,1,4,Second Class,2,Late,South Asia,Iran,USA,2016-08-29 00:00:00,2016,8,29
41851,1,2,Standard Class,4,On time,West Asia,Iraq,USA,2016-09-02 00:00:00,2016,9,2
43605,1,6,Standard Class,4,Late,North Africa,Sudan,USA,2016-09-28 00:00:00,2016,9,28
43813,1,4,Standard Class,4,On time,Central Africa,Angola,USA,2016-10-01 00:00:00,2016,10,1
45318,1,2,First Class,1,Late,West Africa,Nigeria,USA,2016-10-23 00:00:00,2016,10,23
45346,1,2,Second Class,2,On time,Canada,Canada,USA,2016-10-23 00:00:00,2016,10,23
47231,1,2,Standard Class,4,On time,East Africa,Tanzania,USA,2016-11-20 00:00:00,2016,11,20
49016,1,2,First Class,1,Late,South Asia,Iran,USA,2016-12-16 00:00:00,2016,12,16
49016,1,2,First Class,1,Late,South Asia,Iran,USA,2016-12-16 00:00:00,2016,12,16
49843,1,2,First Class,1,Late,Western Europe,Austria,USA,2016-12-28 00:00:00,2016,12,28
49843,1,2,First Class,1,Late,Western Europe,Austria,USA,2016-12-28 00:00:00,2016,12,28
53601,1,2,Standard Class,4,On time,Caribbean,Cuba,USA,2017-02-21 00:00:00,2017,2,21
55346,1,2,Standard Class,4,On time,South America,Brazil,USA,2017-03-18 00:00:00,2017,3,18
59291,1,2,Second Class,2,On time,Central America,Mexico,USA,2017-05-15 00:00:00,2017,5,15
59395,1,6,Standard Class,4,Late,Central America,Honduras,USA,2017-05-17 00:00:00,2017,5,17
59895,1,2,First Class,1,Late,Caribbean,Cuba,USA,2017-05-24 00:00:00,2017,5,24
61201,1,2,Standard Class,4,On time,South America,Brazil,USA,2017-06-12 00:00:00,2017,6,12
61901,1,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2017-06-22 00:00:00,2017,6,22
63646,1,2,Standard Class,4,On time,Western Europe,France,USA,2017-07-18 00:00:00,2017,7,18
63646,1,2,Standard Class,4,On time,Western Europe,France,USA,2017-07-18 00:00:00,2017,7,18
63646,1,2,Standard Class,4,On time,Western Europe,France,USA,2017-07-18 00:00:00,2017,7,18
65891,1,2,Second Class,2,On time,Western Europe,Netherlands,USA,2017-08-19 00:00:00,2017,8,19
65891,1,2,Second Class,2,On time,Western Europe,Netherlands,USA,2017-08-19 00:00:00,2017,8,19
67385,1,6,Standard Class,4,Late,Southern Europe,Italy,USA,2017-09-10 00:00:00,2017,9,10
67385,1,6,Standard Class,4,Late,Southern Europe,Italy,USA,2017-09-10 00:00:00,2017,9,10
67663,1,4,Second Class,2,Late,Northern Europe,United Kingdom,USA,2017-09-14 00:00:00,2017,9,14
67663,1,4,Second Class,2,Late,Northern Europe,United Kingdom,USA,2017-09-14 00:00:00,2017,9,14
41931,1,1,Same Day,3,On time,East Africa,Somalia,USA,2016-06-15 00:00:00,2016,6,15
41931,1,0,Same Day,3,On time,East Africa,Somalia,USA,2016-07-07 00:00:00,2016,7,7
61903,1,0,Same Day,3,On time,Western Europe,France,USA,2016-09-04 00:00:00,2016,9,4
5958,1,1,Second Class,2,On time,Central America,Mexico,USA,2017-07-27 00:00:00,2017,7,27
11253,1,5,Second Class,2,Late,Southern Europe,Spain,USA,2015-03-30 00:00:00,2015,3,30
11253,1,4,Second Class,2,Late,Southern Europe,Spain,USA,2015-04-02 00:00:00,2015,4,2
29508,1,5,Second Class,2,Late,Oceania,Australia,USA,2016-01-23 00:00:00,2016,1,23
29538,1,5,Second Class,2,Late,Oceania,Australia,USA,2016-01-23 00:00:00,2016,1,23
45253,1,4,Second Class,2,Late,West Asia,Turkey,USA,2016-03-06 00:00:00,2016,3,6
53993,1,3,Second Class,2,Late,Central America,Honduras,USA,2016-05-08 00:00:00,2016,5,8
55968,1,6,Second Class,2,Late,Central America,Honduras,USA,2016-05-12 00:00:00,2016,5,12
55968,1,4,Second Class,2,Late,Central America,Honduras,USA,2016-06-13 00:00:00,2016,6,13
318,1,4,First Class,1,Late,Central America,Nicaragua,USA,2017-05-10 00:00:00,2017,5,10
956,1,5,First Class,1,Late,South America,Brazil,USA,2017-06-23 00:00:00,2017,6,23
2138,1,5,First Class,1,Late,Central America,Honduras,USA,2017-07-02 00:00:00,2017,7,2
2701,1,5,First Class,1,Late,Central America,El Salvador,USA,2017-07-02 00:00:00,2017,7,2
2966,1,4,First Class,1,Late,Caribbean,Dominican Republic,USA,2017-07-05 00:00:00,2017,7,5
8731,1,6,First Class,1,Late,Central America,Mexico,USA,2017-07-22 00:00:00,2017,7,22
9783,1,6,First Class,1,Late,Caribbean,Cuba,USA,2017-07-28 00:00:00,2017,7,28
13271,1,2,First Class,1,Late,Southern Europe,Spain,USA,2015-01-14 00:00:00,2015,1,14
13561,1,2,First Class,1,Late,Southern Europe,Spain,USA,2015-03-03 00:00:00,2015,3,3
19243,1,2,First Class,1,Late,Southern Europe,Italy,USA,2015-05-18 00:00:00,2015,5,18
19243,1,2,First Class,1,Late,Southern Europe,Italy,USA,2015-05-23 00:00:00,2015,5,23
19243,1,2,First Class,1,Late,Southern Europe,Italy,USA,2015-05-24 00:00:00,2015,5,24
19816,1,2,First Class,1,Late,Southern Europe,Spain,USA,2015-06-10 00:00:00,2015,6,10
21323,1,2,First Class,1,Late,Eastern Asia,Japan,USA,2015-06-10 00:00:00,2015,6,10
23658,1,2,First Class,1,Late,South Asia,Pakistan,USA,2015-06-15 00:00:00,2015,6,15
41818,1,2,First Class,1,Late,South Asia,Iran,USA,2015-08-05 00:00:00,2015,8,5
49606,1,2,First Class,1,Late,Southern Africa,South Africa,USA,2016-01-03 00:00:00,2016,1,3
49606,1,2,First Class,1,Late,Southern Africa,South Africa,USA,2016-01-16 00:00:00,2016,1,16
57696,1,2,First Class,1,Late,Central America,Mexico,USA,2016-05-01 00:00:00,2016,5,1
63295,1,2,First Class,1,Late,Western Europe,Germany,USA,2016-09-30 00:00:00,2016,9,30
65933,1,2,First Class,1,Late,Western Europe,France,USA,2016-10-10 00:00:00,2016,10,10
19961,1,2,Second Class,2,On time,Western Europe,Germany,USA,2016-12-17 00:00:00,2016,12,17
41531,1,2,Second Class,2,On time,Eastern Europe,Russia,USA,2016-12-25 00:00:00,2016,12,25
53051,1,2,Second Class,2,On time,Caribbean,Dominican Republic,USA,2016-12-31 00:00:00,2016,12,31
53866,1,2,Second Class,2,On time,Central America,Honduras,USA,2017-01-30 00:00:00,2017,1,30
63856,1,2,Second Class,2,On time,Southern Europe,Spain,USA,2017-03-29 00:00:00,2017,3,29
65921,1,2,Second Class,2,On time,Western Europe,France,USA,2017-04-03 00:00:00,2017,4,3
49255,1,2,Standard Class,4,On time,North Africa,Egypt,USA,2017-08-20 00:00:00,2017,8,20
49373,1,2,Standard Class,4,On time,North Africa,Sudan,USA,2017-09-14 00:00:00,2017,9,14
21021,1,2,Standard Class,4,On time,Eastern Asia,Hong Kong,USA,2016-01-12 00:00:00,2016,1,12
21616,1,2,Standard Class,4,On time,South Asia,Bangladesh,USA,2016-04-27 00:00:00,2016,4,27
21635,1,2,Standard Class,4,On time,Eastern Asia,China,USA,2016-04-27 00:00:00,2016,4,27
21878,1,2,Standard Class,4,On time,Southeast Asia,Philippines,USA,2016-06-13 00:00:00,2016,6,13
25553,1,2,Standard Class,4,On time,South Asia,India,USA,2017-08-20 00:00:00,2017,8,20
27906,1,4,Standard Class,4,On time,Oceania,Australia,USA,2016-01-28 00:00:00,2016,1,28
29613,1,2,Standard Class,4,On time,Eastern Asia,China,USA,2016-07-08 00:00:00,2016,7,8
29666,1,2,Standard Class,4,On time,Southeast Asia,Thailand,USA,2016-07-27 00:00:00,2016,7,27
49336,1,4,Standard Class,4,On time,West Asia,Iraq,USA,2017-06-08 00:00:00,2017,6,8
11861,1,6,Standard Class,4,Late,Southern Europe,Italy,USA,2017-09-11 00:00:00,2017,9,11
13675,1,5,Standard Class,4,Late,Western Europe,Germany,USA,2015-02-17 00:00:00,2015,2,17
15301,1,5,Standard Class,4,Late,Southern Europe,Italy,USA,2015-04-04 00:00:00,2015,4,4
15505,1,4,Standard Class,4,On time,Northern Europe,Norway,USA,2015-04-18 00:00:00,2015,4,18
15505,1,6,Standard Class,4,Late,Northern Europe,Norway,USA,2015-04-27 00:00:00,2015,4,27
17571,1,5,Standard Class,4,Late,Western Europe,France,USA,2015-07-11 00:00:00,2015,7,11
17571,1,5,Standard Class,4,Late,Western Europe,France,USA,2015-07-16 00:00:00,2015,7,16
17571,1,5,Standard Class,4,Late,Western Europe,France,USA,2015-07-16 00:00:00,2015,7,16
19235,1,2,Standard Class,4,On time,Western Europe,France,USA,2015-10-17 00:00:00,2015,10,17
19826,1,3,Standard Class,4,On time,Northern Europe,Sweden,USA,2015-11-01 00:00:00,2015,11,1
19878,1,6,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2015-11-03 00:00:00,2015,11,3
19878,1,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2015-11-03 00:00:00,2015,11,3
47901,1,3,Standard Class,4,On time,Eastern Europe,Poland,USA,2016-01-27 00:00:00,2016,1,27
63213,1,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2016-05-02 00:00:00,2016,5,2
63525,1,2,Standard Class,4,On time,Western Europe,France,USA,2016-05-25 00:00:00,2016,5,25
63525,1,2,Standard Class,4,On time,Western Europe,France,USA,2016-06-01 00:00:00,2016,6,1
65943,1,5,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2016-08-17 00:00:00,2016,8,17
67591,1,5,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2016-12-20 00:00:00,2016,12,20
67596,1,5,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2016-12-26 00:00:00,2016,12,26
67901,1,5,Standard Class,4,Late,Southern Europe,Spain,USA,2017-01-08 00:00:00,2017,1,8
67901,1,2,Standard Class,4,On time,Southern Europe,Spain,USA,2017-01-08 00:00:00,2017,1,8
3183,1,3,Standard Class,4,On time,Central America,Mexico,USA,2017-03-18 00:00:00,2017,3,18
3581,1,3,Standard Class,4,On time,Central America,Nicaragua,USA,2017-05-10 00:00:00,2017,5,10
3596,1,5,Standard Class,4,Late,South America,Argentina,USA,2017-05-11 00:00:00,2017,5,11
7333,1,4,Standard Class,4,On time,Central America,Mexico,USA,2017-09-11 00:00:00,2017,9,11
7523,1,6,Standard Class,4,Late,Central America,Mexico,USA,2017-10-01 00:00:00,2017,10,1
7523,1,3,Standard Class,4,On time,Central America,Mexico,USA,2016-11-18 00:00:00,2016,11,18
8138,1,6,Standard Class,4,Late,Caribbean,Cuba,USA,2015-01-02 00:00:00,2015,1,2
9135,1,6,Standard Class,4,Late,Central America,Mexico,USA,2015-01-15 00:00:00,2015,1,15
9135,1,4,Standard Class,4,On time,Central America,Mexico,USA,2015-02-03 00:00:00,2015,2,3
9551,1,4,Standard Class,4,On time,South America,Brazil,USA,2015-02-03 00:00:00,2015,2,3
51636,1,5,Standard Class,4,Late,Central America,Mexico,USA,2015-03-01 00:00:00,2015,3,1
51853,1,6,Standard Class,4,Late,Caribbean,Cuba,USA,2015-04-09 00:00:00,2015,4,9
51978,1,4,Standard Class,4,On time,Central America,Nicaragua,USA,2015-04-20 00:00:00,2015,4,20
53613,1,6,Standard Class,4,Late,Central America,El Salvador,USA,2015-06-08 00:00:00,2015,6,8
53635,1,5,Standard Class,4,Late,Central America,Mexico,USA,2015-06-19 00:00:00,2015,6,19
55021,1,4,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2015-09-02 00:00:00,2015,9,2
55276,1,6,Standard Class,4,Late,Caribbean,Dominican Republic,USA,2015-09-10 00:00:00,2015,9,10
57251,1,3,Standard Class,4,On time,Central America,Mexico,USA,2015-10-12 00:00:00,2015,10,12
57373,1,4,Standard Class,4,On time,Central America,Mexico,USA,2015-10-18 00:00:00,2015,10,18
59663,1,2,Standard Class,4,On time,South America,Brazil,USA,2016-02-12 00:00:00,2016,2,12
61505,1,5,Standard Class,4,Late,South America,Brazil,USA,2016-03-15 00:00:00,2016,3,15
61578,1,4,Standard Class,4,On time,South America,Brazil,USA,2016-03-21 00:00:00,2016,3,21
31323,1,6,Standard Class,4,Late,West of USA,USA,USA,2016-03-22 00:00:00,2016,3,22
33573,1,3,Standard Class,4,On time,South of  USA,USA,USA,2016-06-28 00:00:00,2016,6,28
33973,1,4,Standard Class,4,On time,South of  USA,USA,USA,2016-07-12 00:00:00,2016,7,12
37358,1,4,Standard Class,4,On time,East of USA,USA,USA,2016-10-12 00:00:00,2016,10,12
37818,1,5,Standard Class,4,Late,US Center,USA,USA,2016-10-31 00:00:00,2016,10,31
37981,1,2,Standard Class,4,On time,US Center,USA,USA,2016-11-09 00:00:00,2016,11,9
39276,1,5,Standard Class,4,Late,West of USA,USA,USA,2017-01-28 00:00:00,2017,1,28
39396,1,4,Standard Class,4,On time,West of USA,USA,USA,2017-01-28 00:00:00,2017,1,28
39396,1,6,Standard Class,4,Late,West of USA,USA,USA,2017-02-01 00:00:00,2017,2,1
33021,1,5,Second Class,2,Late,East of USA,USA,USA,2017-05-01 00:00:00,2017,5,1
33036,1,4,Second Class,2,Late,West of USA,USA,USA,2017-05-08 00:00:00,2017,5,8
37916,1,3,Same Day,3,On time,US Center,USA,USA,2017-08-01 00:00:00,2017,8,1
39051,1,3,Same Day,3,On time,East of USA,USA,USA,2017-08-11 00:00:00,2017,8,11
39645,1,4,Same Day,3,Late,East of USA,USA,USA,2017-08-24 00:00:00,2017,8,24
6998,1,4,Same Day,3,Late,Central America,Nicaragua,USA,2015-02-16 00:00:00,2015,2,16
13511,1,6,Same Day,3,Late,Western Europe,Germany,USA,2015-04-02 00:00:00,2015,4,2
17376,1,4,Same Day,3,Late,Southern Europe,Spain,USA,2015-04-14 00:00:00,2015,4,14
17376,1,6,Same Day,3,Late,Southern Europe,Spain,USA,2015-04-20 00:00:00,2015,4,20
19321,1,4,Same Day,3,Late,Western Europe,Germany,USA,2015-05-03 00:00:00,2015,5,3
23956,1,3,Same Day,3,On time,Eastern Asia,China,USA,2015-05-13 00:00:00,2015,5,13
45823,1,3,Same Day,3,On time,North Africa,Morocco,USA,2015-07-10 00:00:00,2015,7,10
59348,1,3,Same Day,3,On time,Central America,Honduras,USA,2015-08-19 00:00:00,2015,8,19
61873,1,4,Same Day,3,Late,Western Europe,Germany,USA,2015-09-04 00:00:00,2015,9,4
63905,1,3,Same Day,3,On time,Northern Europe,Ireland,USA,2015-09-09 00:00:00,2015,9,9
65613,1,3,Same Day,3,On time,Western Europe,France,USA,2015-09-20 00:00:00,2015,9,20
65613,1,4,Same Day,3,Late,Western Europe,France,USA,2015-09-20 00:00:00,2015,9,20
3188,1,3,Second Class,2,Late,Central America,El Salvador,USA,2015-12-03 00:00:00,2015,12,3
3188,1,4,Second Class,2,Late,Central America,El Salvador,USA,2015-12-09 00:00:00,2015,12,9
8388,1,3,Second Class,2,Late,South America,Brazil,USA,2016-03-02 00:00:00,2016,3,2
11945,1,6,Second Class,2,Late,Western Europe,France,USA,2016-03-20 00:00:00,2016,3,20
15248,1,3,Second Class,2,Late,Western Europe,Netherlands,USA,2016-10-19 00:00:00,2016,10,19
15248,1,6,Second Class,2,Late,Western Europe,Netherlands,USA,2016-10-21 00:00:00,2016,10,21
15313,1,4,Second Class,2,Late,Northern Europe,Finland,USA,2016-10-28 00:00:00,2016,10,28
17978,1,5,Second Class,2,Late,Southern Europe,Italy,USA,2017-01-01 00:00:00,2017,1,1
17998,1,5,Second Class,2,Late,Southern Europe,Italy,USA,2017-01-01 00:00:00,2017,1,1
17998,1,3,Second Class,2,Late,Southern Europe,Italy,USA,2017-01-03 00:00:00,2017,1,3
29593,1,4,Second Class,2,Late,Eastern Asia,Japan,USA,2017-08-30 00:00:00,2017,8,30
45683,1,0,Second Class,2,On time,West Asia,Iraq,USA,2015-05-08 00:00:00,2015,5,8
51225,1,1,Second Class,2,On time,Eastern Europe,Romania,USA,2015-10-09 00:00:00,2015,10,9
51225,1,0,Second Class,2,On time,Eastern Europe,Romania,USA,2015-10-10 00:00:00,2015,10,10
51528,1,1,Second Class,2,On time,Central America,Mexico,USA,2015-11-19 00:00:00,2015,11,19
53313,1,0,Second Class,2,On time,Caribbean,Barbados,USA,2016-09-17 00:00:00,2016,9,17
53878,1,0,Second Class,2,On time,Central America,Nicaragua,USA,2016-09-30 00:00:00,2016,9,30
53878,1,0,Second Class,2,On time,Central America,Nicaragua,USA,2016-09-30 00:00:00,2016,9,30
59523,1,1,Second Class,2,On time,Central America,Mexico,USA,2017-01-04 00:00:00,2017,1,4
65283,1,0,Second Class,2,On time,Western Europe,France,USA,2017-06-22 00:00:00,2017,6,22
65955,1,1,Second Class,2,On time,Northern Europe,United Kingdom,USA,2017-06-22 00:00:00,2017,6,22
893,1,2,First Class,1,Late,Caribbean,Cuba,USA,2015-03-18 00:00:00,2015,3,18
2596,1,2,First Class,1,Late,Central America,El Salvador,USA,2015-08-07 00:00:00,2015,8,7
4706,1,2,First Class,1,Late,Central America,El Salvador,USA,2015-12-17 00:00:00,2015,12,17
5166,1,2,First Class,1,Late,Central America,Mexico,USA,2016-03-25 00:00:00,2016,3,25
11671,1,2,First Class,1,Late,Western Europe,Germany,USA,2017-06-03 00:00:00,2017,6,3
17023,1,2,First Class,1,Late,Western Europe,France,USA,2015-01-14 00:00:00,2015,1,14
19615,1,2,First Class,1,Late,Western Europe,Netherlands,USA,2015-03-10 00:00:00,2015,3,10
19985,1,2,First Class,1,Late,Western Europe,France,USA,2015-03-23 00:00:00,2015,3,23
21361,1,2,First Class,1,Late,South Asia,India,USA,2015-04-17 00:00:00,2015,4,17
27805,1,2,First Class,1,Late,Southeast Asia,Cambodia,USA,2015-06-10 00:00:00,2015,6,10
29386,1,2,First Class,1,Late,Oceania,Australia,USA,2015-06-20 00:00:00,2015,6,20
29386,1,2,First Class,1,Late,Oceania,Australia,USA,2015-06-24 00:00:00,2015,6,24
41355,1,2,First Class,1,Late,North Africa,Tunisia,USA,2015-07-01 00:00:00,2015,7,1
