CustomerID,Customer ID,Customer Market,Customer Region,Customer Country
2215,8238,Africa,Southern Africa,South Africa
2216,7584,Africa,North Africa,Egypt
2217,2311,LATAM,South America,Argentina
2218,6677,LATAM,Central America,Panama
2219,1232,LATAM,Central America,Mexico
2220,4308,Europe,Western Europe,France
2221,4140,Pacific Asia,Eastern Asia,China
2222,9719,Pacific Asia,Eastern Asia,China
2223,10257,North America,US Center,USA
2224,5640,North America,East of USA,USA
2225,10725,North America,South of  USA,USA
2226,7510,LATAM,Central America,Honduras
2227,7707,LATAM,Caribbean,Barbados
2228,9084,LATAM,Central America,Mexico
2229,7613,Europe,Southern Europe,Italy
2230,1365,Europe,Northern Europe,United Kingdom
2231,1585,North America,East of USA,USA
2232,10130,North America,East of USA,USA
2233,7617,LATAM,South America,Brazil
2234,12364,LATAM,Central America,Honduras
2235,4552,Europe,Western Europe,France
2236,279,LATAM,Central America,Mexico
2237,8047,Europe,Southern Europe,Italy
2238,10701,LATAM,Central America,Nicaragua
2239,71,LATAM,Central America,Nicaragua
2240,5646,LATAM,South America,Colombia
2241,4219,North America,West of USA,USA
2242,10062,Europe,Western Europe,Germany
2243,7564,Europe,Western Europe,Germany
2244,9206,Europe,Southern Europe,Italy
2245,11894,LATAM,Central America,Mexico
2246,5219,LATAM,Central America,Mexico
2247,8227,LATAM,South America,Argentina
2248,4477,Europe,Western Europe,France
2249,6470,Pacific Asia,Southeast Asia,Indonesia
2250,1438,Pacific Asia,Oceania,Australia
2251,2687,Pacific Asia,Southeast Asia,Myanmar
2252,8990,North America,US Center,USA
2253,5941,North America,West of USA,USA
2254,2534,LATAM,Central America,Mexico
2255,2687,Europe,Western Europe,France
2256,3031,LATAM,South America,Bolivia
2257,3349,LATAM,South America,Brazil
2258,1876,North America,US Center,USA
2259,4713,Pacific Asia,West Asia,Saudi Arabia
2260,312,LATAM,Central America,Mexico
2261,3597,LATAM,Central America,Honduras
2262,1359,Europe,Western Europe,France
2263,4623,Pacific Asia,South Asia,India
2264,9819,LATAM,Central America,Honduras
2265,7544,LATAM,Central America,Mexico
2266,6768,LATAM,Central America,Honduras
2267,6011,Europe,Northern Europe,Denmark
2268,8044,Europe,Southern Europe,Spain
2269,673,Pacific Asia,Eastern Asia,China
2270,862,Pacific Asia,Oceania,Australia
2271,5036,Pacific Asia,Oceania,New zealand
2272,3597,Africa,Central Africa,Cameroon
2273,7848,Europe,Eastern Europe,Hungary
2274,12423,LATAM,South America,Ecuador
2275,10270,LATAM,Central America,Nicaragua
2276,835,LATAM,Central America,Honduras
2277,9930,Europe,Northern Europe,United Kingdom
2278,7388,Europe,Western Europe,France
2279,7717,LATAM,Central America,Panama
2280,5778,LATAM,Central America,Mexico
2281,7111,Europe,Southern Europe,Spain
2282,10515,Pacific Asia,Oceania,Australia
2283,3396,Pacific Asia,Southeast Asia,Philippines
2284,646,Pacific Asia,Southeast Asia,Thailand
2285,4175,Pacific Asia,Central Asia,Kazakhstan
2286,8905,Pacific Asia,South Asia,Iran
2287,10424,LATAM,Caribbean,Guadalupe
2288,8310,LATAM,Central America,Guatemala
2289,5179,LATAM,Central America,Mexico
2290,11461,Europe,Western Europe,France
2291,473,Europe,Northern Europe,Sweden
2292,5509,LATAM,South America,Brazil
2293,11898,Europe,Western Europe,France
2294,7103,LATAM,Central America,Nicaragua
2295,4677,Europe,Western Europe,France
2296,8653,LATAM,South America,Argentina
2297,1152,Europe,Western Europe,France
2298,2425,Pacific Asia,Oceania,Australia
2299,8644,North America,West of USA,USA
2300,1385,North America,US Center,USA
2301,7544,LATAM,South America,Brazil
2302,10001,Europe,Western Europe,France
2303,4323,LATAM,Central America,El Salvador
2304,9295,Europe,Northern Europe,United Kingdom
2305,3866,North America,South of  USA,USA
2306,9895,Africa,West Africa,Nigeria
2307,4654,Pacific Asia,Central Asia,Kyrgyzstan
2308,11605,LATAM,Central America,Guatemala
2309,11993,LATAM,Central America,Nicaragua
2310,9056,Europe,Western Europe,Germany
2311,8166,Africa,Southern Africa,South Africa
2312,2034,Europe,Western Europe,France
2313,7886,Africa,West Africa,Benin
2314,12115,LATAM,Central America,Nicaragua
2315,4876,LATAM,South America,Brazil
2316,5646,Europe,Northern Europe,United Kingdom
2317,1015,Europe,Western Europe,France
2318,9405,Pacific Asia,Eastern Asia,China
2319,2525,North America,South of  USA,USA
2320,285,Pacific Asia,South Asia,Iran
2321,6567,Europe,Western Europe,Austria
2322,11198,LATAM,Central America,Panama
2323,2362,LATAM,Central America,Nicaragua
2324,4018,LATAM,Caribbean,Dominican Republic
2325,10320,Europe,Western Europe,France
2326,1753,LATAM,South America,Brazil
2327,8124,North America,East of USA,USA
2328,6682,Pacific Asia,West Asia,Iraq
2329,8303,Pacific Asia,West Asia,Saudi Arabia
2330,2805,North America,Canada,Canada
2331,2195,LATAM,Central America,Mexico
2332,3137,LATAM,Central America,Honduras
2333,22,LATAM,Caribbean,Dominican Republic
2334,4904,Europe,Southern Europe,Italy
2335,2805,Europe,Western Europe,France
2336,5520,Pacific Asia,Eastern Asia,China
2337,9298,Pacific Asia,South Asia,India
2338,9020,North America,West of USA,USA
2339,10779,North America,US Center,USA
2340,8016,Europe,Eastern Europe,Romania
2341,185,Pacific Asia,West Asia,Turkey
2342,9761,LATAM,South America,Venezuela
2343,8116,Europe,Western Europe,Germany
2344,5294,Europe,Western Europe,Germany
2345,9287,Pacific Asia,Eastern Asia,Japan
2346,6810,Pacific Asia,South Asia,Pakistan
2347,10291,Europe,Eastern Europe,Russia
2348,4339,Africa,Southern Africa,South Africa
2349,12202,Europe,Eastern Europe,Romania
2350,4643,LATAM,South America,Argentina
2351,11765,Europe,Northern Europe,United Kingdom
2352,8510,North America,South of  USA,USA
2353,1142,Africa,North Africa,Tunisia
2354,8065,LATAM,South America,Colombia
2355,1232,Europe,Northern Europe,Ireland
2356,4931,Europe,Western Europe,France
2357,6724,Europe,Western Europe,France
2358,6677,Europe,Southern Europe,Spain
2359,6261,Pacific Asia,Southeast Asia,Thailand
2360,9819,Pacific Asia,Eastern Asia,China
2361,8204,Pacific Asia,Oceania,Australia
2362,11926,North America,West of USA,USA
2363,11527,North America,West of USA,USA
2364,10176,North America,US Center,USA
2365,4413,Africa,Southern Africa,South Africa
2366,11226,LATAM,Central America,El Salvador
2367,9897,LATAM,South America,Venezuela
2368,4168,Europe,Northern Europe,United Kingdom
2369,11136,Europe,Western Europe,Germany
2370,6049,LATAM,Central America,Nicaragua
2371,10128,LATAM,Central America,El Salvador
2372,53,Pacific Asia,Southeast Asia,Singapore
2373,12020,LATAM,Central America,Mexico
2374,9775,North America,East of USA,USA
2375,7615,North America,East of USA,USA
2376,11317,North America,East of USA,USA
2377,10604,LATAM,Caribbean,Dominican Republic
2378,7823,Europe,Southern Europe,Italy
2379,6953,Pacific Asia,Oceania,Australia
2380,2947,Pacific Asia,Oceania,Australia
2381,8375,Africa,West Africa,Nigeria
2382,623,Africa,East Africa,Kenya
2383,9671,Africa,North Africa,Egypt
2384,12014,LATAM,Caribbean,Cuba
2385,10750,Europe,Western Europe,France
2386,10916,Pacific Asia,Oceania,New zealand
2387,5704,Africa,East Africa,Tanzania
2388,4738,North America,West of USA,USA
2389,5294,LATAM,South America,Colombia
2390,11009,Europe,Southern Europe,Italy
2391,6191,Europe,Western Europe,Germany
2392,3641,Europe,Northern Europe,United Kingdom
2393,10291,Pacific Asia,Oceania,Australia
2394,1518,Pacific Asia,South Asia,India
2395,7812,North America,South of  USA,USA
2396,6309,Africa,North Africa,Sudan
2397,9555,Europe,Eastern Europe,Russia
2398,2075,Europe,Western Europe,Austria
2399,3868,LATAM,Central America,Mexico
2400,8065,Europe,Western Europe,Germany
2401,3619,North America,US Center,USA
2402,7350,North America,South of  USA,USA
2403,5217,North America,South of  USA,USA
2404,5538,Africa,East Africa,Kenya
2405,9662,LATAM,South America,Ecuador
2406,1256,LATAM,Central America,Mexico
2407,6565,LATAM,South America,Venezuela
2408,7670,Europe,Northern Europe,United Kingdom
2409,5767,Pacific Asia,South Asia,Bangladesh
2410,5894,Pacific Asia,West Asia,Turkey
2411,944,LATAM,Caribbean,Dominican Republic
2412,3229,Europe,Western Europe,Germany
2413,5833,Europe,Southern Europe,Spain
2414,9430,Europe,Western Europe,Germany
2415,1771,Pacific Asia,Oceania,New zealand
2416,4265,Africa,Central Africa,Democratic Republic of Congo
2417,8162,Africa,North Africa,Egypt
2418,120,North America,US Center,USA
2419,5051,Europe,Northern Europe,Lithuania
2420,12131,LATAM,Central America,Mexico
2421,8843,LATAM,Central America,Guatemala
2422,929,Europe,Southern Europe,Italy
2423,53,Europe,Southern Europe,Spain
2424,5148,Africa,Central Africa,Cameroon
2425,7597,LATAM,Central America,Nicaragua
2426,5876,Europe,Southern Europe,Italy
2427,288,North America,US Center,USA
2428,1317,Europe,Northern Europe,United Kingdom
2429,3813,North America,West of USA,USA
2430,4245,Europe,Southern Europe,Italy
2431,3785,LATAM,Central America,Mexico
2432,1709,LATAM,South America,Colombia
2433,3868,Europe,Western Europe,France
2434,11979,Pacific Asia,Southeast Asia,Indonesia
2435,9897,Africa,Southern Africa,South Africa
2436,5767,Europe,Eastern Europe,Russia
2437,3813,LATAM,South America,Brazil
2438,3201,LATAM,Caribbean,Barbados
2439,2733,LATAM,South America,Brazil
2440,905,LATAM,Central America,Mexico
2441,7795,Europe,Western Europe,Germany
2442,6950,Europe,Northern Europe,Sweden
2443,4352,Pacific Asia,Southeast Asia,Indonesia
2444,6454,North America,West of USA,USA
2445,9074,Europe,Western Europe,France
2446,9897,Europe,Southern Europe,Spain
2447,11988,Pacific Asia,Oceania,Australia
2448,11768,North America,South of  USA,USA
2449,5886,LATAM,South America,Peru
2450,5783,LATAM,Central America,Honduras
2451,3232,Pacific Asia,South Asia,India
2452,9426,Africa,Southern Africa,South Africa
2453,3957,LATAM,South America,Brazil
2454,7795,LATAM,Central America,Mexico
2455,6731,LATAM,Caribbean,Cuba
2456,695,LATAM,South America,Ecuador
2457,9968,LATAM,South America,Uruguay
2458,3299,LATAM,South America,Brazil
2459,1099,Europe,Southern Europe,Spain
2460,4208,North America,West of USA,USA
2461,1553,Europe,Eastern Europe,Poland
2462,3381,Europe,Southern Europe,Montenegro
2463,7812,LATAM,Central America,Nicaragua
2464,5116,LATAM,Central America,Mexico
2465,2615,Europe,Western Europe,France
2466,2811,LATAM,Central America,Mexico
2467,5808,North America,East of USA,USA
2468,11389,Africa,Southern Africa,South Africa
2469,12036,Europe,Eastern Europe,Ukraine
2470,8937,Europe,Northern Europe,United Kingdom
2471,12423,North America,East of USA,USA
2472,805,Africa,North Africa,Egypt
2473,5014,LATAM,Caribbean,Cuba
2474,4099,Europe,Western Europe,France
2475,7172,Europe,Southern Europe,Italy
2476,11415,Europe,Southern Europe,Spain
2477,8741,Africa,North Africa,Algeria
2478,11794,Pacific Asia,Central Asia,Kazakhstan
2479,613,LATAM,South America,Colombia
2480,7625,LATAM,Caribbean,Haiti
2481,7108,LATAM,Central America,Mexico
2482,3443,Europe,Western Europe,France
2483,8786,LATAM,Central America,Mexico
2484,3864,Pacific Asia,Southeast Asia,Vietnam
2485,7006,North America,Canada,Canada
2486,5503,LATAM,Central America,Nicaragua
2487,6362,LATAM,Central America,El Salvador
2488,9375,LATAM,Caribbean,Dominican Republic
2489,3381,Europe,Western Europe,Germany
2490,9796,North America,West of USA,USA
2491,11822,Pacific Asia,South Asia,Iran
2492,2122,LATAM,Central America,Mexico
2493,7842,Europe,Southern Europe,Italy
2494,10450,Pacific Asia,Eastern Asia,China
2495,6591,Pacific Asia,Eastern Asia,China
2496,10838,Pacific Asia,Southeast Asia,Philippines
2497,7495,North America,East of USA,USA
2498,7333,Africa,North Africa,Egypt
2499,9145,Europe,Eastern Europe,Ukraine
2500,5559,LATAM,Central America,Mexico
2501,2487,LATAM,Central America,Guatemala
2502,12260,Europe,Western Europe,France
2503,12235,Pacific Asia,Eastern Asia,China
2504,8342,Africa,North Africa,Egypt
2505,9365,LATAM,South America,Brazil
2506,539,Europe,Western Europe,France
2507,8225,Europe,Northern Europe,United Kingdom
2508,9298,LATAM,Central America,Mexico
2509,2542,Europe,Southern Europe,Italy
2510,1534,Pacific Asia,Oceania,Australia
2511,6132,LATAM,Central America,Mexico
2512,11387,LATAM,Central America,Honduras
2513,10301,Pacific Asia,Southeast Asia,Philippines
2514,9688,Africa,West Africa,Nigeria
2515,2057,LATAM,Central America,El Salvador
2516,996,Europe,Northern Europe,United Kingdom
2517,3290,Europe,Western Europe,France
2518,11212,Pacific Asia,Oceania,Australia
2519,3180,Pacific Asia,Eastern Asia,China
2520,11457,LATAM,Central America,Guatemala
2521,7219,Europe,Northern Europe,United Kingdom
2522,11343,Europe,Western Europe,France
2523,7320,LATAM,South America,Brazil
2524,5661,LATAM,Central America,Mexico
2525,8866,Europe,Western Europe,Netherlands
2526,7279,Pacific Asia,Eastern Asia,China
2527,1714,Pacific Asia,Southeast Asia,Indonesia
2528,3934,Europe,Eastern Europe,Ukraine
2529,9432,LATAM,Central America,El Salvador
2530,405,LATAM,Caribbean,Cuba
2531,2021,Pacific Asia,Oceania,New zealand
2532,11718,Europe,Eastern Europe,Poland
2533,8635,Pacific Asia,West Asia,Jordania
2534,6682,LATAM,Central America,Honduras
2535,1096,Europe,Western Europe,Netherlands
2536,4231,Pacific Asia,Southeast Asia,Philippines
2537,5549,Europe,Western Europe,France
2538,11467,Pacific Asia,Oceania,Australia
2539,3564,LATAM,Central America,Guatemala
2540,11618,Pacific Asia,Southeast Asia,Malaysia
2541,9271,LATAM,Central America,El Salvador
2542,7584,Europe,Western Europe,France
2543,8162,North America,East of USA,USA
2544,78,North America,US Center,USA
2545,3868,North America,US Center,USA
2546,7362,North America,US Center,USA
2547,6737,LATAM,South America,Brazil
2548,2482,LATAM,Central America,Mexico
2549,7613,Pacific Asia,South Asia,India
2550,1487,North America,East of USA,USA
2551,1579,North America,East of USA,USA
2552,7219,North America,US Center,USA
2553,5920,North America,South of  USA,USA
2554,11461,Europe,Western Europe,Netherlands
2555,1165,Europe,Western Europe,Netherlands
2556,14614,Europe,Western Europe,France
2557,10478,LATAM,Central America,Mexico
2558,4289,LATAM,Central America,Mexico
2559,4039,Europe,Eastern Europe,Belarus
2560,10857,LATAM,Central America,El Salvador
2561,10462,Africa,East Africa,Tanzania
2562,6950,LATAM,South America,Venezuela
2563,4919,Europe,Western Europe,Germany
2564,5511,North America,East of USA,USA
2565,3025,Africa,West Africa,Nigeria
2566,5905,Europe,Western Europe,France
2567,11522,LATAM,Caribbean,Dominican Republic
2568,8373,Pacific Asia,West Asia,Iraq
2569,805,Pacific Asia,West Asia,Saudi Arabia
2570,4484,Europe,Northern Europe,United Kingdom
2571,8308,Europe,Western Europe,France
2572,2676,Pacific Asia,South Asia,India
2573,898,Africa,West Africa,Nigeria
2574,12306,Europe,Southern Europe,Spain
2575,4411,Pacific Asia,Oceania,Australia
2576,3755,Pacific Asia,Oceania,Australia
2577,2959,Pacific Asia,Southeast Asia,Indonesia
2578,4790,North America,East of USA,USA
2579,4552,LATAM,Central America,Mexico
2580,9949,LATAM,South America,Brazil
2581,11731,Europe,Western Europe,France
2582,4820,North America,East of USA,USA
2583,3603,LATAM,Central America,El Salvador
2584,9622,North America,East of USA,USA
2585,11082,LATAM,Central America,Mexico
2586,10592,LATAM,South America,Brazil
2587,5322,Pacific Asia,Oceania,Australia
2588,7529,North America,East of USA,USA
2589,6740,LATAM,South America,Brazil
2590,6896,Europe,Northern Europe,Sweden
2591,8920,Europe,Western Europe,Germany
2592,1523,LATAM,Central America,Costa Rica
2593,9221,LATAM,Central America,Nicaragua
2594,5534,LATAM,Central America,Mexico
2595,3755,Europe,Western Europe,France
2596,11020,Pacific Asia,Eastern Asia,China
2597,3337,North America,West of USA,USA
2598,8012,Africa,West Africa,Nigeria
2599,12390,LATAM,Caribbean,Cuba
2600,7219,Europe,Western Europe,France
2601,11519,Pacific Asia,South Asia,India
2602,6137,North America,West of USA,USA
2603,5534,Pacific Asia,South Asia,Iran
2604,1365,LATAM,Central America,Mexico
2605,1608,Pacific Asia,South Asia,India
2606,1838,LATAM,Central America,Nicaragua
2607,11296,LATAM,South America,Brazil
2608,4226,LATAM,Central America,Honduras
2609,10350,LATAM,South America,Brazil
2610,4595,Pacific Asia,Oceania,Australia
2611,233,North America,West of USA,USA
2612,3180,Europe,Northern Europe,United Kingdom
2613,1788,LATAM,South America,Brazil
2614,6034,LATAM,South America,Argentina
2615,8714,Pacific Asia,Eastern Asia,China
2616,9824,Pacific Asia,Southeast Asia,Philippines
2617,7036,Pacific Asia,Southeast Asia,Malaysia
2618,7770,North America,US Center,USA
2619,7707,North America,South of  USA,USA
2620,10090,LATAM,Caribbean,Dominican Republic
2621,3753,Pacific Asia,Eastern Asia,Japan
2622,9113,LATAM,Central America,Mexico
2623,5866,Africa,East Africa,Tanzania
2624,9705,LATAM,Caribbean,Dominican Republic
2625,2701,Europe,Southern Europe,Spain
2626,10652,Europe,Eastern Europe,Poland
